index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
94,"Choose Destined Rivals (Kirby Fighters 2: Memorial Song 2)",149498,True,False,"Brani dei ricordi/Brani bonus|Corse","","","b4251c89-52a8-4e29-9bf6-b1c7a53e2e81","https://image-assets.m.nintendo.com/a7cf1e9a-99cb-4b64-8321-1f2d3ea751a1"
95,"Running Through the New World (Kirby and the Forgotten Land: Memorial Song 1)",285453,True,False,"Brani dei ricordi/Brani bonus|Corse","","","1deb458f-9776-4eff-8286-031e21005857","https://image-assets.m.nintendo.com/aa8f5662-62b5-4481-8c07-367b909b4043"
96,"Circuit Speedway (Kirby and the Forgotten Land: Memorial Song 2)",214388,True,False,"Brani dei ricordi/Brani bonus|Corse","","","0326c72e-c9d1-4079-a162-c171240c43e0","https://image-assets.m.nintendo.com/16c559a3-e27b-4aa0-9588-e2557fcc07de"
97,"Northeast Frost Street (Kirby and the Forgotten Land: Memorial Song 3)",323877,True,False,"Brani dei ricordi/Brani bonus|Corse","","","06318f32-283a-4aff-bfca-44108e54a79e","https://image-assets.m.nintendo.com/f82ff4b1-7c8c-4741-9b53-ff917c11cef2"
98,"Faded Dream of a Psychomeddler (Kirby and the Forgotten Land: Memorial Song 4)",312315,True,False,"Brani dei ricordi/Brani bonus|Corse","","","ff184b2f-3cc1-4665-9196-01e9be54ba5c","https://image-assets.m.nintendo.com/2cb35c3c-92b7-42de-b207-83c8e329fc00"
99,"A Full-Speed Farewell from the New World (Kirby and the Forgotten Land: Memorial Song 5)",191850,True,False,"Brani dei ricordi/Brani bonus|Corse","","","ac9f92ce-d3f7-43cf-9da1-042f5a8240c7","https://image-assets.m.nintendo.com/e22e584e-fc43-4b21-b043-ce427db602f1"
100,"Kirby 30th Music Fest: HAL Laboratory Dream Band Song",391048,True,False,"Corse|King Dedede","","","b1c85f1c-178e-4cf7-8135-59ce49252eb6","https://image-assets.m.nintendo.com/720ec121-0a44-4338-aef4-68af2c5abd1c"
101,"Friendly Field (Kirby Star Allies: Bonus Song 1)",172055,True,False,"Brani dei ricordi/Brani bonus|Corse","","","2058430e-9733-4db7-b572-1d292768a009","https://image-assets.m.nintendo.com/b3637d63-c1a7-4b2b-b1d7-6680b67551a9"
102,"Winds across Earthfall (Kirby Star Allies: Bonus Song 2)",196548,True,False,"Brani dei ricordi/Brani bonus|Corse","","","8f26e4d7-5012-4048-a2c7-5b5ae1267bf9","https://image-assets.m.nintendo.com/13fd87f2-7db6-4c1a-994d-8c680df447bb"
103,"The Star Allies Have Your Back! (Kirby Star Allies: Bonus Song 3)",161969,True,False,"Brani dei ricordi/Brani bonus|Corse","","","6e0e9cc2-f7ef-4f22-8e00-1c4795134c2c","https://image-assets.m.nintendo.com/10bacd73-bc41-4a24-9664-24b169ee8a78"
104,"Green Stories (Super Kirby Clash: Bonus Song 1)",100431,True,False,"Brani dei ricordi/Brani bonus|Corse","","","300ba1b3-ff8f-4c6c-bc5f-037f16a21afc","https://image-assets.m.nintendo.com/e459eb5f-d372-40b5-acd1-aa9cef142ff5"
105,"Heroic Challenge! Quest Board / Story Quests (Remix) (Super Kirby Clash: Bonus Song 2)",80752,True,False,"Brani dei ricordi/Brani bonus|Corse","","","17828436-e02a-4b97-a94f-03e645123792","https://image-assets.m.nintendo.com/12e5f1de-5b8d-4b20-b823-31c3a6627576"
106,"Parallel Nightmare (Super Kirby Clash: Bonus Song 3)",172669,True,False,"Brani dei ricordi/Brani bonus|Corse","","","5376b8fb-730d-4017-b9e0-00fba711c6c3","https://image-assets.m.nintendo.com/30a1bcf8-dcac-473b-a7d2-b0164cc98b73"
107,"Training with Rivals (Kirby Fighters 2: Bonus Song 1)",227088,True,False,"Brani dei ricordi/Brani bonus|Corse","","","867f8973-27c6-48f9-ae05-3c16713ca634","https://image-assets.m.nintendo.com/6f34b649-5eef-4422-b4fb-e4f596a37113"
108,"Final Battle - Overcome the Naughty Shadow! (Kirby Fighters 2: Bonus Song 2)",220850,True,False,"Brani dei ricordi/Brani bonus|Corse","","","98a893e3-9b7b-4558-8666-1da4ecc569e8","https://image-assets.m.nintendo.com/d822b5eb-ef47-4cf2-b10a-1593164925b9"
109,"The Battle of Sworn Partners (Kirby Fighters 2: Bonus Song 3)",300675,True,False,"Brani dei ricordi/Brani bonus|Corse","","","a95f203d-2b14-4570-9240-9559fc252ca4","https://image-assets.m.nintendo.com/ec5b05e3-319f-42d5-8644-b14813b6f72b"
110,"Sword of the Surviving Guardian (Kirby and the Forgotten Land: Bonus Song 1)",301501,True,False,"Brani dei ricordi/Brani bonus|Corse","","","375cd993-1964-4dd8-9372-930ab0b8d2aa","https://image-assets.m.nintendo.com/44a4f833-12c9-4ce8-8fb6-770e481fc8bd"
111,"Masked and Wild: D.D.D. (Kirby and the Forgotten Land: Bonus Song 2)",103934,True,False,"Brani dei ricordi/Brani bonus|Corse","","","a9e9192c-e6a0-4ad3-8919-5eadc3e9f4eb","https://image-assets.m.nintendo.com/195df148-ec76-47e0-845a-8758da629be5"
112,"Welcome to the New World! (Full) (Kirby and the Forgotten Land: Bonus Song 3)",214638,False,False,"Brani dei ricordi/Brani bonus|Corse","","","e47c69af-5894-4d4e-b5ca-57ce5ee263fd","https://image-assets.m.nintendo.com/9dabb8b8-a716-4b5d-ab33-fa0fe38be23e"
113,"Devoured the Full Feast!",8719,False,False,"","","","af7e5545-e522-414e-8a12-aad631538037","https://image-assets.m.nintendo.com/d550322e-72dd-4088-ac31-132b63a5cc25"
114,"Afternoon Tea",275406,True,False,"Corse","Temi dello schermo del titolo","","8f1265c0-ccea-475d-a05e-c59bb88f8eda","https://image-assets.m.nintendo.com/810e8388-ce3c-44ea-bd52-bf61bfe2d5a7"
115,"Kirby's Ultra-Gourmet Memories",501897,True,False,"Corse","","","60f46790-3215-451c-a69b-b335b173daad","https://image-assets.m.nintendo.com/20c24336-891a-4f07-bbbb-168c912595ee"
